algorithm,algorithm_type,operation,nist_level,family,iteration,wall_time_ns,perf_time_ns,payload_size,public_key_bytes,secret_key_bytes,ciphertext_bytes,signature_bytes,shared_secret_bytes,source_file
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,157,25018,25000,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,158,24908,24815,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,159,25111,24982,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,160,24834,24759,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,161,26075,26000,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,162,24889,24778,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,163,24963,24889,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,164,24852,24778,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,165,25148,25019,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,166,24963,24814,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,167,24926,24852,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,168,25259,25167,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,169,25704,30130,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,170,25185,25093,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,171,25334,25260,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,172,25074,25019,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,173,25037,24907,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,174,24852,24704,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,175,25148,25056,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,176,26093,26019,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,177,25018,25018,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,178,24908,24796,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,179,24963,24908,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,180,24908,24778,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,181,25093,25000,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,182,25518,25537,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,183,25333,25296,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,184,26000,25944,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,185,25648,25519,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,186,24944,24834,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,187,24963,24852,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,188,24926,24796,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,189,25037,24963,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,190,25037,24926,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,191,25111,25019,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,192,24944,24871,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,193,25111,25000,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,194,24907,24815,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,195,24981,24926,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,196,24852,24741,1024,,,,,,AES_256_GCM_decrypt_1024B.json
AES-256-GCM,AEAD,decrypt,Classical,AES-GCM,197,25074,25056,1024,,,,,,AES_256_GCM_decrypt_1024B.json
